battery,feature,horizon,metric,value,n
CS2_38,HF6,4,spearman,0.7388094371979256,1024
CS2_38,HF7,4,spearman,0.9563913921035064,1024
CS2_38,HF8,4,spearman,-0.6928108353944902,1024
CS2_38,SOH,8,spearman,0.9584093565966747,1020
CS2_38,HF1,8,spearman,0.9620770092173019,1020
CS2_38,HF2,8,spearman,-0.627564519287243,1020
CS2_38,HF3,8,spearman,0.7738836831959313,1020
CS2_38,HF4,8,spearman,0.9369670667058815,1020
CS2_38,HF5,8,spearman,0.8129246142478999,1020
CS2_38,HF6,8,spearman,0.7513771945556222,1020
CS2_38,HF7,8,spearman,0.9601755569551235,1020
CS2_38,HF8,8,spearman,-0.6922313963406463,1020
CS2_38,SOH,12,spearman,0.949745692898409,1016
CS2_38,HF1,12,spearman,0.9545213429947343,1016
CS2_38,HF2,12,spearman,-0.6215520604013431,1016
CS2_38,HF3,12,spearman,0.7560593808622591,1016
CS2_38,HF4,12,spearman,0.918227636515102,1016
CS2_38,HF5,12,spearman,0.7771145269000138,1016
CS2_38,HF6,12,spearman,0.7139019938284253,1016
CS2_38,HF7,12,spearman,0.9523584275704895,1016
CS2_38,HF8,12,spearman,-0.6832320757932077,1016
CS2_38,SOH,16,spearman,0.9486183669807124,1012
CS2_38,HF1,16,spearman,0.9550743666391514,1012
CS2_38,HF2,16,spearman,-0.6228237026740862,1012
CS2_38,HF3,16,spearman,0.7591328789981532,1012
CS2_38,HF4,16,spearman,0.9196980937773088,1012
CS2_38,HF5,16,spearman,0.7770815973544226,1012
CS2_38,HF6,16,spearman,0.7153040390477541,1012
CS2_38,HF7,16,spearman,0.952671701865207,1012
CS2_38,HF8,16,spearman,-0.6821351755553854,1012
CS2_38,SOH,24,spearman,0.9483961083961084,1004
CS2_38,HF1,24,spearman,0.9567161127161127,1004
CS2_38,HF2,24,spearman,-0.6156597746666577,1004
CS2_38,HF3,24,spearman,0.7520630389304752,1004
CS2_38,HF4,24,spearman,0.9126392318542613,1004
CS2_38,HF5,24,spearman,0.7592221364053362,1004
CS2_38,HF6,24,spearman,0.7000620237669646,1004
CS2_38,HF7,24,spearman,0.9543357456765615,1004
CS2_38,HF8,24,spearman,-0.6735364417470292,1004
CS2_38,SOH,32,spearman,0.9448638024847152,996
CS2_38,HF1,32,spearman,0.949703579166991,996
CS2_38,HF2,32,spearman,-0.609941668403025,996
CS2_38,HF3,32,spearman,0.7413092423147245,996
CS2_38,HF4,32,spearman,0.9083780245919771,996
CS2_38,HF5,32,spearman,0.7619643122622661,996
CS2_38,HF6,32,spearman,0.6936168688004145,996
CS2_38,HF7,32,spearman,0.9470868982743703,996
CS2_38,HF8,32,spearman,-0.6685132067993065,996
CS2_38,SOH,48,spearman,0.9437238193455788,980
CS2_38,HF1,48,spearman,0.9544302307421257,980
CS2_38,HF2,48,spearman,-0.5863138463521628,980
CS2_38,HF3,48,spearman,0.7216137090823982,980
CS2_38,HF4,48,spearman,0.900585899681269,980
CS2_38,HF5,48,spearman,0.751716615720445,980
CS2_38,HF6,48,spearman,0.6919047450627295,980
CS2_38,HF7,48,spearman,0.9521612469082478,980
CS2_38,HF8,48,spearman,-0.6469597863427505,980
CS2_38,SOH,64,spearman,0.9415966454728159,964
CS2_38,HF1,64,spearman,0.9453112199557505,964
CS2_38,HF2,64,spearman,-0.5658999668509682,964
CS2_38,HF3,64,spearman,0.7155089945651848,964
CS2_38,HF4,64,spearman,0.8948849177262493,964
CS2_38,HF5,64,spearman,0.7346303113248458,964
CS2_38,HF6,64,spearman,0.6749562292663656,964
CS2_38,HF7,64,spearman,0.9423756078294624,964
CS2_38,HF8,64,spearman,-0.6290503491710343,964
