battery,feature,horizon,metric,value,n
CS2_38,HF2,8,pearson_partial_controlling_SOH,-0.08017443684171743,1020
CS2_38,HF3,8,pearson_partial_controlling_SOH,-0.1334283351488822,1020
CS2_38,HF4,8,pearson_partial_controlling_SOH,0.04419778011614272,1020
CS2_38,HF5,8,pearson_partial_controlling_SOH,-0.06662302572987305,1020
CS2_38,HF6,8,pearson_partial_controlling_SOH,-0.13082578962105262,1020
CS2_38,HF7,8,pearson_partial_controlling_SOH,0.5675904748392581,1020
CS2_38,HF8,8,pearson_partial_controlling_SOH,-0.12212065737583869,1020
CS2_38,HF1,12,pearson_partial_controlling_SOH,0.5831766804266199,1016
CS2_38,HF2,12,pearson_partial_controlling_SOH,-0.11312701626938203,1016
CS2_38,HF3,12,pearson_partial_controlling_SOH,-0.10999832325880383,1016
CS2_38,HF4,12,pearson_partial_controlling_SOH,-0.05069687907287946,1016
CS2_38,HF5,12,pearson_partial_controlling_SOH,-0.10629820743926235,1016
CS2_38,HF6,12,pearson_partial_controlling_SOH,-0.1728542278045832,1016
CS2_38,HF7,12,pearson_partial_controlling_SOH,0.5816031158913699,1016
CS2_38,HF8,12,pearson_partial_controlling_SOH,-0.14009463439212547,1016
CS2_38,HF1,16,pearson_partial_controlling_SOH,0.5896828990972738,1012
CS2_38,HF2,16,pearson_partial_controlling_SOH,-0.1229486060796222,1012
CS2_38,HF3,16,pearson_partial_controlling_SOH,-0.10992739188006313,1012
CS2_38,HF4,16,pearson_partial_controlling_SOH,0.05149528383126012,1012
CS2_38,HF5,16,pearson_partial_controlling_SOH,-0.07837984284671805,1012
CS2_38,HF6,16,pearson_partial_controlling_SOH,-0.13324281931495102,1012
CS2_38,HF7,16,pearson_partial_controlling_SOH,0.5882525126343243,1012
CS2_38,HF8,16,pearson_partial_controlling_SOH,-0.14977507121617015,1012
CS2_38,HF1,24,pearson_partial_controlling_SOH,0.6104797670609695,1004
CS2_38,HF2,24,pearson_partial_controlling_SOH,-0.12656461878170774,1004
CS2_38,HF3,24,pearson_partial_controlling_SOH,-0.17105649871555073,1004
CS2_38,HF4,24,pearson_partial_controlling_SOH,0.08218973056324565,1004
CS2_38,HF5,24,pearson_partial_controlling_SOH,-0.09433159806769768,1004
CS2_38,HF6,24,pearson_partial_controlling_SOH,-0.13426244632078999,1004
CS2_38,HF7,24,pearson_partial_controlling_SOH,0.6083082476635593,1004
CS2_38,HF8,24,pearson_partial_controlling_SOH,-0.1596641045859065,1004
CS2_38,HF1,32,pearson_partial_controlling_SOH,0.5780200423983517,996
CS2_38,HF2,32,pearson_partial_controlling_SOH,-0.1321809052185841,996
CS2_38,HF3,32,pearson_partial_controlling_SOH,-0.10564665019049115,996
CS2_38,HF4,32,pearson_partial_controlling_SOH,0.05826991613541872,996
CS2_38,HF5,32,pearson_partial_controlling_SOH,-0.11757762100491581,996
CS2_38,HF6,32,pearson_partial_controlling_SOH,-0.18806709325194584,996
CS2_38,HF7,32,pearson_partial_controlling_SOH,0.5762268344408649,996
CS2_38,HF8,32,pearson_partial_controlling_SOH,-0.1637623562721132,996
CS2_38,HF1,48,pearson_partial_controlling_SOH,0.6149287958148232,980
CS2_38,HF2,48,pearson_partial_controlling_SOH,-0.10313166362702267,980
CS2_38,HF3,48,pearson_partial_controlling_SOH,-0.15799137149868048,980
CS2_38,HF4,48,pearson_partial_controlling_SOH,0.004386903147388415,980
CS2_38,HF5,48,pearson_partial_controlling_SOH,-0.20171797793363092,980
CS2_38,HF6,48,pearson_partial_controlling_SOH,-0.20909407690695722,980
CS2_38,HF7,48,pearson_partial_controlling_SOH,0.6125282157390504,980
CS2_38,HF8,48,pearson_partial_controlling_SOH,-0.13806753914265307,980
CS2_38,HF1,64,pearson_partial_controlling_SOH,0.5941041855661202,964
CS2_38,HF2,64,pearson_partial_controlling_SOH,-0.13633412404019943,964
CS2_38,HF3,64,pearson_partial_controlling_SOH,-0.10316362602305836,964
CS2_38,HF4,64,pearson_partial_controlling_SOH,0.055868611377508495,964
CS2_38,HF5,64,pearson_partial_controlling_SOH,-0.17766564690487827,964
CS2_38,HF6,64,pearson_partial_controlling_SOH,-0.2043960905943119,964
CS2_38,HF7,64,pearson_partial_controlling_SOH,0.5919349127385249,964
CS2_38,HF8,64,pearson_partial_controlling_SOH,-0.1776492671247022,964
