battery,state_definition,state,horizon,feature_group,mae_full,mae_without,lofo_value,n_state_samples,reliable
CS2_37,degradation_dynamics,Slow,4,Group_CV,0.01463603252012827,0.01462894084172871,-7.0916783995612215e-06,228,True
CS2_37,degradation_dynamics,Slow,4,Group_EnergyEfficiency,0.01463603252012827,0.015003317988609918,0.00036728546848164775,228,True
CS2_37,degradation_dynamics,Slow,4,Group_DischargeIC,0.01463603252012827,0.01382874991978693,-0.0008072826003413403,228,True
CS2_37,degradation_dynamics,Medium,4,Group_CC,0.011438864573470788,0.011571752802379985,0.00013288822890919656,289,True
CS2_37,degradation_dynamics,Medium,4,Group_CV,0.011438864573470788,0.011461242634091819,2.2378060621030746e-05,289,True
CS2_37,degradation_dynamics,Medium,4,Group_EnergyEfficiency,0.011438864573470788,0.011465690996902011,2.6826423431223004e-05,289,True
CS2_37,degradation_dynamics,Medium,4,Group_DischargeIC,0.011438864573470788,0.011491855863553713,5.299129008292519e-05,289,True
CS2_37,degradation_dynamics,Fast,4,Group_CC,0.015755711203984182,0.01595507968671689,0.00019936848273270635,315,True
CS2_37,degradation_dynamics,Fast,4,Group_CV,0.015755711203984182,0.01577095798914488,1.5246785160696885e-05,315,True
CS2_37,degradation_dynamics,Fast,4,Group_EnergyEfficiency,0.015755711203984182,0.0157730948864731,1.7383682488918833e-05,315,True
CS2_37,degradation_dynamics,Fast,4,Group_DischargeIC,0.015755711203984182,0.0157705875819126,1.48763779284182e-05,315,True
CS2_37,cycle_position,Early-life,4,Group_CC,0.018313718732318747,0.01879743480042856,0.00048371606810981155,301,True
CS2_37,cycle_position,Early-life,4,Group_CV,0.018313718732318747,0.018318632516927353,4.913784608606003e-06,301,True
CS2_37,cycle_position,Early-life,4,Group_EnergyEfficiency,0.018313718732318747,0.018466705232876426,0.00015298650055767943,301,True
CS2_37,cycle_position,Early-life,4,Group_DischargeIC,0.018313718732318747,0.017957553472408915,-0.0003561652599098318,301,True
CS2_37,cycle_position,Mid-life,4,Group_CC,0.009905332743348302,0.009973801085760734,6.846834241243209e-05,331,True
CS2_37,cycle_position,Mid-life,4,Group_CV,0.009905332743348302,0.009912725463706034,7.3927203577319606e-06,331,True
CS2_37,cycle_position,Mid-life,4,Group_EnergyEfficiency,0.009905332743348302,0.009993930422049605,8.859767870130278e-05,331,True
CS2_37,cycle_position,Mid-life,4,Group_DischargeIC,0.009905332743348302,0.010010455935446323,0.00010512319209802015,331,True
CS2_37,cycle_position,Late-life,4,Group_CC,0.016011823216485345,0.01651395666419546,0.0005021334477101139,371,True
CS2_37,cycle_position,Late-life,4,Group_CV,0.016011823216485345,0.016015986670561297,4.163454075951922e-06,371,True
CS2_37,cycle_position,Late-life,4,Group_EnergyEfficiency,0.016011823216485345,0.016278330732774043,0.00026650751628869845,371,True
CS2_37,cycle_position,Late-life,4,Group_DischargeIC,0.016011823216485345,0.015942951889848227,-6.887132663711826e-05,371,True
CS2_38,soh_level,Early,4,Group_CC,0.014975560481803254,0.015528311344339647,0.0005527508625363924,597,True
CS2_38,soh_level,Early,4,Group_CV,0.014975560481803254,0.014905621367829733,-6.993911397352136e-05,597,True
CS2_38,soh_level,Early,4,Group_EnergyEfficiency,0.014975560481803254,0.015253027361723029,0.0002774668799197747,597,True
CS2_38,soh_level,Early,4,Group_DischargeIC,0.014975560481803254,0.015202505739060637,0.00022694525725738303,597,True
CS2_38,soh_level,Middle,4,Group_CC,0.017637383078257556,0.01847391218026232,0.0008365291020047648,277,True
CS2_38,soh_level,Middle,4,Group_CV,0.017637383078257556,0.017585946313156915,-5.143676510064102e-05,277,True
CS2_38,soh_level,Middle,4,Group_EnergyEfficiency,0.017637383078257556,0.01813571817479771,0.0004983350965401534,277,True
CS2_38,soh_level,Middle,4,Group_DischargeIC,0.017637383078257556,0.017627287907739934,-1.0095170517622487e-05,277,True
CS2_38,soh_level,Late,4,Group_CC,0.013576024784665689,0.014450525422288639,0.0008745006376229495,115,True
CS2_38,soh_level,Late,4,Group_CV,0.013576024784665689,0.013479253856069675,-9.677092859601381e-05,115,True
CS2_38,soh_level,Late,4,Group_EnergyEfficiency,0.013576024784665689,0.01405010998709026,0.000474085202424571,115,True
CS2_38,soh_level,Late,4,Group_DischargeIC,0.013576024784665689,0.013538319936661112,-3.770484800457753e-05,115,True
CS2_38,degradation_dynamics,Slow,4,Group_CC,0.018387484137145842,0.019142248165350432,0.0007547640282045895,288,True
CS2_38,degradation_dynamics,Slow,4,Group_CV,0.018387484137145842,0.018273895862943618,-0.0001135882742022247,288,True
CS2_38,degradation_dynamics,Slow,4,Group_EnergyEfficiency,0.018387484137145842,0.018860561051822964,0.0004730769146771216,288,True
CS2_38,degradation_dynamics,Slow,4,Group_DischargeIC,0.018387484137145842,0.018578992434062594,0.00019150829691675156,288,True
CS2_38,degradation_dynamics,Medium,4,Group_CC,0.013174531903855964,0.01361291366678132,0.0004383817629253564,265,True
CS2_38,degradation_dynamics,Medium,4,Group_CV,0.013174531903855964,0.013127096976209797,-4.743492764616719e-05,265,True
CS2_38,degradation_dynamics,Medium,4,Group_EnergyEfficiency,0.013174531903855964,0.01331113013245266,0.00013659822859669705,265,True
CS2_38,degradation_dynamics,Medium,4,Group_DischargeIC,0.013174531903855964,0.013434085045746193,0.00025955314189022964,265,True
CS2_38,degradation_dynamics,Fast,4,Group_CC,0.01538591001201795,0.016090683883669018,0.0007047738716510678,301,True
CS2_38,degradation_dynamics,Fast,4,Group_CV,0.01538591001201795,0.015302905369319523,-8.300464269842683e-05,301,True
CS2_38,degradation_dynamics,Fast,4,Group_EnergyEfficiency,0.01538591001201795,0.01583100949251143,0.00044509948049348096,301,True
CS2_38,degradation_dynamics,Fast,4,Group_DischargeIC,0.01538591001201795,0.015215817578044908,-0.0001700924339730417,301,True
CS2_38,cycle_position,Early-life,4,Group_CC,0.019126234812921385,0.01985371330249882,0.0007274784895774343,301,True
CS2_38,cycle_position,Early-life,4,Group_CV,0.019126234812921385,0.019002616794843424,-0.0001236180180779617,301,True
CS2_38,cycle_position,Early-life,4,Group_EnergyEfficiency,0.019126234812921385,0.019489644946470847,0.0003634101335494612,301,True
CS2_38,cycle_position,Early-life,4,Group_DischargeIC,0.019126234812921385,0.018999892215014264,-0.00012634259790712116,301,True
CS2_38,cycle_position,Mid-life,4,Group_CC,0.011482635123632793,0.011969098901543355,0.00048646377791056183,331,True
CS2_38,cycle_position,Mid-life,4,Group_CV,0.011482635123632793,0.011437995170449371,-4.463995318342191e-05,331,True
CS2_38,cycle_position,Mid-life,4,Group_EnergyEfficiency,0.011482635123632793,0.011790891460142292,0.0003082563365094989,331,True
CS2_38,cycle_position,Mid-life,4,Group_DischargeIC,0.011482635123632793,0.012025197093794604,0.0005425619701618107,331,True
CS2_38,cycle_position,Late-life,4,Group_CC,0.016322258237288348,0.017176564655966786,0.0008543064186784383,361,True
CS2_38,cycle_position,Late-life,4,Group_CV,0.016322258237288348,0.01626565327588401,-5.660496140433638e-05,361,True
CS2_38,cycle_position,Late-life,4,Group_EnergyEfficiency,0.016322258237288348,0.016788387499369714,0.0004661292620813662,361,True
CS2_38,cycle_position,Late-life,4,Group_DischargeIC,0.016322258237288348,0.016305165465157277,-1.7092772131070688e-05,361,True
CS2_35,soh_level,Early,8,Group_CC,0.012228950846909835,0.012523546303412502,0.0002945954565026672,541,True
CS2_35,soh_level,Early,8,Group_CV,0.012228950846909835,0.01211816130193183,-0.00011078954497800372,541,True
CS2_35,soh_level,Early,8,Group_EnergyEfficiency,0.012228950846909835,0.012421731013908604,0.00019278016699876901,541,True
CS2_35,soh_level,Early,8,Group_DischargeIC,0.012228950846909835,0.01275547161006894,0.0005265207631591062,541,True
CS2_35,soh_level,Middle,8,Group_CC,0.017357000503231912,0.018950386574039215,0.0015933860708073032,230,True
CS2_35,soh_level,Middle,8,Group_CV,0.017357000503231912,0.017219938133680186,-0.00013706236955172632,230,True
CS2_35,soh_level,Middle,8,Group_EnergyEfficiency,0.017357000503231912,0.018103003979854822,0.0007460034766229098,230,True
CS2_35,soh_level,Middle,8,Group_DischargeIC,0.017357000503231912,0.01761364120019045,0.00025664069695853844,230,True
CS2_35,soh_level,Late,8,Group_CC,0.030629576404789347,0.0328312440215858,0.0022016676167964516,68,True
CS2_35,soh_level,Late,8,Group_CV,0.030629576404789347,0.03000495880203184,-0.000624617602757508,68,True
CS2_35,soh_level,Late,8,Group_EnergyEfficiency,0.030629576404789347,0.0315816663815877,0.0009520899767983537,68,True
CS2_35,soh_level,Late,8,Group_DischargeIC,0.030629576404789347,0.03089889038406075,0.00026931397927140374,68,True
CS2_35,degradation_dynamics,Slow,8,Group_CC,0.013695686921482127,0.014805851212674408,0.0011101642911922806,265,True
CS2_35,degradation_dynamics,Slow,8,Group_CV,0.013695686921482127,0.013618198743300638,-7.748817818148922e-05,265,True
CS2_35,degradation_dynamics,Slow,8,Group_EnergyEfficiency,0.013695686921482127,0.014155295850356311,0.0004596089288741844,265,True
CS2_35,degradation_dynamics,Slow,8,Group_DischargeIC,0.013695686921482127,0.014024693885535535,0.000329006964053408,265,True
CS2_35,degradation_dynamics,Medium,8,Group_CC,0.011369607399233055,0.011550458591552399,0.0001808511923193437,213,True
CS2_35,degradation_dynamics,Medium,8,Group_CV,0.011369607399233055,0.011045034022736171,-0.0003245733764968839,213,True
CS2_35,degradation_dynamics,Medium,8,Group_EnergyEfficiency,0.011369607399233055,0.011414856699714463,4.5249300481407795e-05,213,True
CS2_35,degradation_dynamics,Medium,8,Group_DischargeIC,0.011369607399233055,0.012307650659366617,0.0009380432601335618,213,True
CS2_35,degradation_dynamics,Fast,8,Group_CC,0.014247205204211995,0.014849952796975504,0.0006027475927635091,226,True
CS2_35,degradation_dynamics,Fast,8,Group_CV,0.014247205204211995,0.013999833068620153,-0.0002473721355918425,226,True
CS2_35,degradation_dynamics,Fast,8,Group_EnergyEfficiency,0.014247205204211995,0.014572895481506636,0.0003256902772946404,226,True
CS2_35,degradation_dynamics,Fast,8,Group_DischargeIC,0.014247205204211995,0.014393820896458631,0.000146615692246636,226,True
CS2_35,cycle_position,Early-life,8,Group_CC,0.014957419044512766,0.015111238500450326,0.00015381945593755976,301,True
CS2_35,cycle_position,Early-life,8,Group_CV,0.014957419044512766,0.015048795985768769,9.137694125600261e-05,301,True
CS2_35,cycle_position,Early-life,8,Group_EnergyEfficiency,0.014957419044512766,0.015051924505253044,9.450546074027746e-05,301,True
CS2_35,cycle_position,Early-life,8,Group_DischargeIC,0.014957419044512766,0.015072150330863619,0.00011473128635085261,301,True
CS2_35,cycle_position,Mid-life,8,Group_CC,0.012223992841098248,0.01242123472086636,0.00019724187976811157,331,True
CS2_35,cycle_position,Mid-life,8,Group_CV,0.012223992841098248,0.011758749092990165,-0.00046524374810808303,331,True
CS2_35,cycle_position,Mid-life,8,Group_EnergyEfficiency,0.012223992841098248,0.01236332150771589,0.00013932866661764236,331,True
CS2_35,cycle_position,Mid-life,8,Group_DischargeIC,0.012223992841098248,0.01318504571666062,0.0009610528755623713,331,True
CS2_35,cycle_position,Late-life,8,Group_CC,0.02152167857157483,0.023419464291009464,0.0018977857194346325,211,True
CS2_35,cycle_position,Late-life,8,Group_CV,0.02152167857157483,0.021078774182311327,-0.0004429043892635043,211,True
CS2_35,cycle_position,Late-life,8,Group_EnergyEfficiency,0.02152167857157483,0.02237110611823885,0.0008494275466640194,211,True
CS2_35,cycle_position,Late-life,8,Group_DischargeIC,0.02152167857157483,0.021550662310611146,2.898373903631457e-05,211,True
CS2_36,soh_level,Early,8,Group_CC,0.015901971876694312,0.01674048176018003,0.0008385098834857198,495,True
CS2_36,soh_level,Early,8,Group_CV,0.015901971876694312,0.01603275498528881,0.00013078310859449688,495,True
CS2_36,soh_level,Early,8,Group_EnergyEfficiency,0.015901971876694312,0.016428347950024656,0.0005263760733303438,495,True
CS2_36,soh_level,Early,8,Group_DischargeIC,0.015901971876694312,0.015841604869405373,-6.0367007288938956e-05,495,True
CS2_36,soh_level,Middle,8,Group_CC,0.02231534828791474,0.023842020999636247,0.0015266727117215079,261,True
CS2_36,soh_level,Middle,8,Group_CV,0.02231534828791474,0.0227385277450755,0.00042317945716075986,261,True
CS2_36,soh_level,Middle,8,Group_EnergyEfficiency,0.02231534828791474,0.02299680224933138,0.0006814539614166393,261,True
CS2_36,soh_level,Middle,8,Group_DischargeIC,0.02231534828791474,0.02233950132307831,2.4153035163568953e-05,261,True
CS2_36,soh_level,Late,8,Group_CC,0.022858585424127803,0.023655539474934477,0.0007969540508066739,175,True
CS2_36,soh_level,Late,8,Group_CV,0.022858585424127803,0.02146960813949722,-0.0013889772846305826,175,True
CS2_36,soh_level,Late,8,Group_EnergyEfficiency,0.022858585424127803,0.022774351446599245,-8.423397752855763e-05,175,True
CS2_36,soh_level,Late,8,Group_DischargeIC,0.022858585424127803,0.0227923977637779,-6.618766034990203e-05,175,True
CS2_36,degradation_dynamics,Slow,8,Group_CC,0.02019363092761569,0.021022730975323558,0.0008291000477078682,246,True
CS2_36,degradation_dynamics,Slow,8,Group_CV,0.02019363092761569,0.02023268366837317,3.9052740757480886e-05,246,True
CS2_36,degradation_dynamics,Slow,8,Group_EnergyEfficiency,0.02019363092761569,0.02047423916165092,0.00028060823403523033,246,True
CS2_36,degradation_dynamics,Slow,8,Group_DischargeIC,0.02019363092761569,0.020093074384587524,-0.00010055654302816575,246,True
CS2_36,degradation_dynamics,Medium,8,Group_CC,0.01675421588313758,0.017409827208848438,0.000655611325710858,229,True
CS2_36,degradation_dynamics,Medium,8,Group_CV,0.01675421588313758,0.016295334562269354,-0.0004588813208682256,229,True
CS2_36,degradation_dynamics,Medium,8,Group_EnergyEfficiency,0.01675421588313758,0.01693603536729963,0.00018181948416205046,229,True
CS2_36,degradation_dynamics,Medium,8,Group_DischargeIC,0.01675421588313758,0.016678513811474997,-7.570207166258253e-05,229,True
CS2_36,degradation_dynamics,Fast,8,Group_CC,0.01913944323502628,0.020330386739839418,0.001190943504813139,352,True
CS2_36,degradation_dynamics,Fast,8,Group_CV,0.01913944323502628,0.019082969273643505,-5.647396138277333e-05,352,True
CS2_36,degradation_dynamics,Fast,8,Group_EnergyEfficiency,0.01913944323502628,0.01968728549030763,0.0005478422552813514,352,True
CS2_36,degradation_dynamics,Fast,8,Group_DischargeIC,0.01913944323502628,0.019095949108104145,-4.3494126922134085e-05,352,True
CS2_36,cycle_position,Early-life,8,Group_CC,0.021176031732835606,0.022214782340735883,0.0010387506079002767,301,True
CS2_36,cycle_position,Early-life,8,Group_CV,0.021176031732835606,0.02124072906933934,6.469733650373358e-05,301,True
CS2_36,cycle_position,Early-life,8,Group_EnergyEfficiency,0.021176031732835606,0.021702288402400585,0.0005262566695649791,301,True
CS2_36,cycle_position,Early-life,8,Group_DischargeIC,0.021176031732835606,0.021077001245045298,-9.90304877903081e-05,301,True
CS2_36,cycle_position,Mid-life,8,Group_CC,0.013617612203152238,0.013937231118238686,0.00031961891508644827,332,True
CS2_36,cycle_position,Mid-life,8,Group_CV,0.013617612203152238,0.013710099344863134,9.248714171089696e-05,332,True
CS2_36,cycle_position,Mid-life,8,Group_EnergyEfficiency,0.013617612203152238,0.013799391841878719,0.0001817796387264814,332,True
CS2_36,cycle_position,Mid-life,8,Group_DischargeIC,0.013617612203152238,0.013685255001600642,6.764279844840432e-05,332,True
CS2_36,cycle_position,Late-life,8,Group_CC,0.02332953432538055,0.024729329258229987,0.001399794932849436,301,True
CS2_36,cycle_position,Late-life,8,Group_CV,0.02332953432538055,0.022710069385848387,-0.000619464939532164,301,True
CS2_36,cycle_position,Late-life,8,Group_EnergyEfficiency,0.02332953432538055,0.023597048788818804,0.000267514463438253,301,True
CS2_36,cycle_position,Late-life,8,Group_DischargeIC,0.02332953432538055,0.023263721451809643,-6.581287357090848e-05,301,True
CS2_37,soh_level,Early,8,Group_CC,0.01454897363467657,0.015078802929763456,0.0005298292950868862,560,True
CS2_37,soh_level,Early,8,Group_CV,0.01454897363467657,0.014647060302538423,9.808666786185333e-05,560,True
CS2_37,soh_level,Early,8,Group_EnergyEfficiency,0.01454897363467657,0.014848755530009911,0.00029978189533334115,560,True
CS2_37,soh_level,Early,8,Group_DischargeIC,0.01454897363467657,0.014528317091716805,-2.0656542959764795e-05,560,True
CS2_37,soh_level,Middle,8,Group_CC,0.014513519769637266,0.015515616615717327,0.0010020968460800611,283,True
CS2_37,soh_level,Middle,8,Group_CV,0.014513519769637266,0.014413676182750605,-9.98435868866613e-05,283,True
CS2_37,soh_level,Middle,8,Group_EnergyEfficiency,0.014513519769637266,0.014877725965220847,0.0003642061955835812,283,True
CS2_37,soh_level,Middle,8,Group_DischargeIC,0.014513519769637266,0.014601495876456965,8.797610681969895e-05,283,True
CS2_37,soh_level,Late,8,Group_CC,0.021032366000727772,0.02135825770846447,0.0003258917077366974,151,True
CS2_37,soh_level,Late,8,Group_CV,0.021032366000727772,0.020875367435834825,-0.00015699856489294686,151,True
CS2_37,soh_level,Late,8,Group_EnergyEfficiency,0.021032366000727772,0.02087658671739728,-0.00015577928333049273,151,True
CS2_37,soh_level,Late,8,Group_DischargeIC,0.021032366000727772,0.02105254726180455,2.018126107677931e-05,151,True
CS2_37,degradation_dynamics,Slow,8,Group_CC,0.018996327159426746,0.019523428942623346,0.0005271017831965999,231,True
CS2_37,degradation_dynamics,Slow,8,Group_CV,0.018996327159426746,0.01905510563920417,5.8778479777425036e-05,231,True
CS2_37,degradation_dynamics,Slow,8,Group_EnergyEfficiency,0.018996327159426746,0.019163687376729632,0.00016736021730288583,231,True
CS2_37,degradation_dynamics,Slow,8,Group_DischargeIC,0.018996327159426746,0.018695783501084976,-0.0003005436583417703,231,True
CS2_37,degradation_dynamics,Medium,8,Group_CC,0.012000126111662285,0.012189004079249778,0.00018887796758749326,284,True
CS2_37,degradation_dynamics,Medium,8,Group_CV,0.012000126111662285,0.011945534500818084,-5.459161084420128e-05,284,True
CS2_37,degradation_dynamics,Medium,8,Group_EnergyEfficiency,0.012000126111662285,0.012007780203262047,7.654091599761798e-06,284,True
CS2_37,degradation_dynamics,Medium,8,Group_DischargeIC,0.012000126111662285,0.011973494541815689,-2.6631569846596176e-05,284,True
CS2_37,degradation_dynamics,Fast,8,Group_CC,0.014723000536122981,0.01528501711207176,0.0005620165759487785,313,True
CS2_37,degradation_dynamics,Fast,8,Group_CV,0.014723000536122981,0.014562833255562404,-0.0001601672805605775,313,True
CS2_37,degradation_dynamics,Fast,8,Group_EnergyEfficiency,0.014723000536122981,0.014907020502433348,0.00018401996631036734,313,True
CS2_37,degradation_dynamics,Fast,8,Group_DischargeIC,0.014723000536122981,0.014668720781463931,-5.427975465904962e-05,313,True
CS2_37,cycle_position,Early-life,8,Group_CC,0.018540963980143127,0.019522888703018288,0.0009819247228751611,301,True
CS2_37,cycle_position,Early-life,8,Group_CV,0.018540963980143127,0.018717851413434718,0.00017688743329159068,301,True
CS2_37,cycle_position,Early-life,8,Group_EnergyEfficiency,0.018540963980143127,0.01886417218514141,0.00032320820499828415,301,True
CS2_37,cycle_position,Early-life,8,Group_DischargeIC,0.018540963980143127,0.018051817639429042,-0.0004891463407140847,301,True
CS2_37,cycle_position,Mid-life,8,Group_CC,0.010182431541249889,0.010398077636012512,0.000215646094762623,331,True
CS2_37,cycle_position,Mid-life,8,Group_CV,0.010182431541249889,0.01009776244651496,-8.466909473492899e-05,331,True
CS2_37,cycle_position,Mid-life,8,Group_EnergyEfficiency,0.010182431541249889,0.010495217592206714,0.0003127860509568245,331,True
CS2_37,cycle_position,Mid-life,8,Group_DischargeIC,0.010182431541249889,0.010679693246190261,0.0004972617049403723,331,True
CS2_37,cycle_position,Late-life,8,Group_CC,0.01817392971883473,0.01896995261438122,0.0007960228955464915,367,True
CS2_37,cycle_position,Late-life,8,Group_CV,0.01817392971883473,0.018004056415189335,-0.0001698733036453945,367,True
CS2_37,cycle_position,Late-life,8,Group_EnergyEfficiency,0.01817392971883473,0.018274452549136577,0.00010052283030184683,367,True
CS2_37,cycle_position,Late-life,8,Group_DischargeIC,0.01817392971883473,0.018148590423073877,-2.533929576085253e-05,367,True
CS2_38,soh_level,Early,8,Group_CC,0.01480459900040482,0.015583266830929594,0.0007786678305247742,597,True
CS2_38,soh_level,Early,8,Group_CV,0.01480459900040482,0.015055171807085047,0.0002505728066802271,597,True
CS2_38,soh_level,Early,8,Group_EnergyEfficiency,0.01480459900040482,0.015203691541180916,0.000399092540776096,597,True
CS2_38,soh_level,Early,8,Group_DischargeIC,0.01480459900040482,0.015159424804543286,0.00035482580413846547,597,True
CS2_38,soh_level,Middle,8,Group_CC,0.017835084608586495,0.018633438255332344,0.0007983536467458495,277,True
CS2_38,soh_level,Middle,8,Group_CV,0.017835084608586495,0.017884996725002798,4.991211641630286e-05,277,True
CS2_38,soh_level,Middle,8,Group_EnergyEfficiency,0.017835084608586495,0.01815243326930424,0.0003173486607177464,277,True
CS2_38,soh_level,Middle,8,Group_DischargeIC,0.017835084608586495,0.017990003340485526,0.00015491873189903138,277,True
CS2_38,soh_level,Late,8,Group_CC,0.014412613441436892,0.015014710785905192,0.0006020973444683005,111,True
CS2_38,soh_level,Late,8,Group_CV,0.014412613441436892,0.01450649699533141,9.388355389451826e-05,111,True
CS2_38,soh_level,Late,8,Group_EnergyEfficiency,0.014412613441436892,0.014447353667757288,3.474022632039657e-05,111,True
CS2_38,soh_level,Late,8,Group_DischargeIC,0.014412613441436892,0.014654153809441075,0.00024154036800418284,111,True
CS2_38,degradation_dynamics,Slow,8,Group_CC,0.017181262807108393,0.017827261839173398,0.0006459990320650047,290,True
CS2_38,degradation_dynamics,Slow,8,Group_CV,0.017181262807108393,0.01741037634156679,0.00022911353445839722,290,True
CS2_38,degradation_dynamics,Slow,8,Group_EnergyEfficiency,0.017181262807108393,0.017412866380051174,0.0002316035729427804,290,True
CS2_38,degradation_dynamics,Slow,8,Group_DischargeIC,0.017181262807108393,0.017542155419613074,0.00036089261250468047,290,True
CS2_38,degradation_dynamics,Medium,8,Group_CC,0.012479308639945935,0.013019072310450214,0.0005397636705042792,265,True
CS2_38,degradation_dynamics,Medium,8,Group_CV,0.012479308639945935,0.012571873563628377,9.256492368244287e-05,265,True
CS2_38,degradation_dynamics,Medium,8,Group_EnergyEfficiency,0.012479308639945935,0.012624037209269186,0.00014472856932325195,265,True
CS2_38,degradation_dynamics,Medium,8,Group_DischargeIC,0.012479308639945935,0.012679590779274658,0.00020028213932872345,265,True
CS2_38,degradation_dynamics,Fast,8,Group_CC,0.017609749093869687,0.01826849104222503,0.0006587419483553431,295,True
CS2_38,degradation_dynamics,Fast,8,Group_CV,0.017609749093869687,0.01781256580499873,0.00020281671112904257,295,True
CS2_38,degradation_dynamics,Fast,8,Group_EnergyEfficiency,0.017609749093869687,0.017922917277394042,0.0003131681835243545,295,True
CS2_38,degradation_dynamics,Fast,8,Group_DischargeIC,0.017609749093869687,0.017471459144073657,-0.0001382899497960298,295,True
CS2_38,cycle_position,Early-life,8,Group_CC,0.018894004334851316,0.01998503507533471,0.0010910307404833931,301,True
CS2_38,cycle_position,Early-life,8,Group_CV,0.018894004334851316,0.01928700023619697,0.0003929959013456545,301,True
CS2_38,cycle_position,Early-life,8,Group_EnergyEfficiency,0.018894004334851316,0.019288245506445027,0.0003942411715937115,301,True
CS2_38,cycle_position,Early-life,8,Group_DischargeIC,0.018894004334851316,0.018638435175411642,-0.0002555691594396739,301,True
CS2_38,cycle_position,Mid-life,8,Group_CC,0.011407853423726185,0.011938752215394356,0.0005308987916681704,331,True
CS2_38,cycle_position,Mid-life,8,Group_CV,0.011407853423726185,0.011538265676266956,0.00013041225254077117,331,True
CS2_38,cycle_position,Mid-life,8,Group_EnergyEfficiency,0.011407853423726185,0.01185138514753766,0.0004435317238114748,331,True
CS2_38,cycle_position,Mid-life,8,Group_DischargeIC,0.011407853423726185,0.01219732113499013,0.0007894677112639456,331,True
CS2_38,cycle_position,Late-life,8,Group_CC,0.016725492342395877,0.01751004435968961,0.0007845520172937333,357,True
CS2_38,cycle_position,Late-life,8,Group_CV,0.016725492342395877,0.016743591709794062,1.809936739818538e-05,357,True
CS2_38,cycle_position,Late-life,8,Group_EnergyEfficiency,0.016725492342395877,0.016952681581623982,0.00022718923922810524,357,True
CS2_38,cycle_position,Late-life,8,Group_DischargeIC,0.016725492342395877,0.01696187475426948,0.00023638241187360146,357,True
CS2_35,soh_level,Early,12,Group_CC,0.013652373276655314,0.013668574150253264,1.6200873597950124e-05,541,True
CS2_35,soh_level,Early,12,Group_CV,0.013652373276655314,0.013702687980575064,5.0314703919749834e-05,541,True
CS2_35,soh_level,Early,12,Group_EnergyEfficiency,0.013652373276655314,0.013698250538243403,4.5877261588089455e-05,541,True
CS2_35,soh_level,Early,12,Group_DischargeIC,0.013652373276655314,0.01411417635485674,0.00046180307820142645,541,True
CS2_35,soh_level,Middle,12,Group_CC,0.01859948473624821,0.01973817084933187,0.0011386861130836604,230,True
CS2_35,soh_level,Middle,12,Group_CV,0.01859948473624821,0.018897250115270738,0.0002977653790225271,230,True
CS2_35,soh_level,Middle,12,Group_EnergyEfficiency,0.01859948473624821,0.019199810098733516,0.0006003253624853044,230,True
CS2_35,soh_level,Middle,12,Group_DischargeIC,0.01859948473624821,0.018713019199759023,0.00011353446351081153,230,True
CS2_35,soh_level,Late,12,Group_CC,0.03349289509814281,0.035946351379670075,0.0024534562815272665,64,True
CS2_35,soh_level,Late,12,Group_CV,0.03349289509814281,0.03376743640356655,0.000274541305423745,64,True
CS2_35,soh_level,Late,12,Group_EnergyEfficiency,0.03349289509814281,0.034456395880931995,0.0009635007827891867,64,True
CS2_35,soh_level,Late,12,Group_DischargeIC,0.03349289509814281,0.034487238031251324,0.0009943429331085163,64,True
CS2_35,degradation_dynamics,Slow,12,Group_CC,0.015987551902165834,0.01638160806283914,0.0003940561606733048,265,True
CS2_35,degradation_dynamics,Slow,12,Group_CV,0.015987551902165834,0.015975990356515875,-1.1561545649959454e-05,265,True
CS2_35,degradation_dynamics,Slow,12,Group_EnergyEfficiency,0.015987551902165834,0.016092342956291295,0.00010479105412546097,265,True
CS2_35,degradation_dynamics,Slow,12,Group_DischargeIC,0.015987551902165834,0.016198567782250265,0.00021101588008443084,265,True
CS2_35,degradation_dynamics,Medium,12,Group_CC,0.01208720876928306,0.01228768256384987,0.00020047379456681128,214,True
CS2_35,degradation_dynamics,Medium,12,Group_CV,0.01208720876928306,0.01225664783093109,0.00016943906164803083,214,True
CS2_35,degradation_dynamics,Medium,12,Group_EnergyEfficiency,0.01208720876928306,0.012092102480280822,4.893710997763007e-06,214,True
CS2_35,degradation_dynamics,Medium,12,Group_DischargeIC,0.01208720876928306,0.013000747400002155,0.0009135386307190952,214,True
CS2_35,degradation_dynamics,Fast,12,Group_CC,0.015794186145329275,0.016392690852548426,0.000598504707219151,221,True
CS2_35,degradation_dynamics,Fast,12,Group_CV,0.015794186145329275,0.016090656100113482,0.00029646995478420715,221,True
CS2_35,degradation_dynamics,Fast,12,Group_EnergyEfficiency,0.015794186145329275,0.016208808783433247,0.00041462263810397235,221,True
CS2_35,degradation_dynamics,Fast,12,Group_DischargeIC,0.015794186145329275,0.015801402397473407,7.216252144132823e-06,221,True
CS2_35,cycle_position,Early-life,12,Group_CC,0.016712071147749894,0.016386054966998246,-0.0003260161807516482,301,True
CS2_35,cycle_position,Early-life,12,Group_CV,0.016712071147749894,0.016667119733302708,-4.495141444718631e-05,301,True
CS2_35,cycle_position,Early-life,12,Group_EnergyEfficiency,0.016712071147749894,0.016497685578691395,-0.0002143855690584992,301,True
CS2_35,cycle_position,Early-life,12,Group_DischargeIC,0.016712071147749894,0.01677508106926904,6.3009921519145e-05,301,True
