battery,feature,horizon,metric,value,n_effective,support_rule,rank
CS2_38,HF1,48,pearson_partial_controlling_SOH,0.06876793636579838,547,feature_common,4.0
CS2_38,HF2,48,pearson_partial_controlling_SOH,0.07873447978650874,547,feature_common,3.0
CS2_38,HF3,48,pearson_partial_controlling_SOH,-0.06397825126888602,547,feature_common,6.0
CS2_38,HF4,48,pearson_partial_controlling_SOH,0.0006445728869787615,547,feature_common,8.0
CS2_38,HF5,48,pearson_partial_controlling_SOH,-0.2076842490226502,547,feature_common,1.0
CS2_38,HF6,48,pearson_partial_controlling_SOH,-0.20503036777136854,547,feature_common,2.0
CS2_38,HF7,48,pearson_partial_controlling_SOH,0.0659064702640861,547,feature_common,5.0
CS2_38,HF8,48,pearson_partial_controlling_SOH,0.027436807943788808,547,feature_common,7.0
CS2_38,HF1,64,pearson_partial_controlling_SOH,-0.04271331304926733,548,feature_common,6.0
CS2_38,HF2,64,pearson_partial_controlling_SOH,0.06788694631420268,548,feature_common,3.0
CS2_38,HF3,64,pearson_partial_controlling_SOH,0.02638000899346066,548,feature_common,7.0
CS2_38,HF4,64,pearson_partial_controlling_SOH,0.05281574298490336,548,feature_common,4.0
CS2_38,HF5,64,pearson_partial_controlling_SOH,-0.18325684715980256,548,feature_common,2.0
CS2_38,HF6,64,pearson_partial_controlling_SOH,-0.20009916317371942,548,feature_common,1.0
CS2_38,HF7,64,pearson_partial_controlling_SOH,-0.04595043631795051,548,feature_common,5.0
CS2_38,HF8,64,pearson_partial_controlling_SOH,0.015587806068231524,548,feature_common,8.0
