battery,feature,horizon,metric,value,rmse,alpha,history_length,n_test
CS2_37,current_SOH_currentHF,1,MAE,0.011633819727305393,0.038529322716326767,1.0,1,1037
CS2_37,current_SOH_currentHF,1,MAE,0.01172866426882843,0.038606099847084074,10.0,1,1037
CS2_37,current_SOH_currentHF,1,MAE,0.012977531332805763,0.03929918082219576,100.0,1,1037
CS2_38,current_SOH_currentHF,1,MAE,0.012936260821100375,0.045136096085336724,0.01,1,1027
CS2_38,current_SOH_currentHF,1,MAE,0.012385279369834667,0.04486588494652624,0.1,1,1027
CS2_38,current_SOH_currentHF,1,MAE,0.012256700189391744,0.044772587645672615,1.0,1,1027
CS2_38,current_SOH_currentHF,1,MAE,0.012328487378424255,0.044770518386939205,10.0,1,1027
CS2_38,current_SOH_currentHF,1,MAE,0.013753215290987764,0.04504508237812861,100.0,1,1027
CS2_35,history_L8,1,MAE,0.012143992011386072,0.02360833415079812,0.01,8,874
CS2_35,history_L8,1,MAE,0.012144137944799866,0.023608419717546177,0.1,8,874
CS2_35,history_L8,1,MAE,0.01214559595339522,0.023609274714795795,1.0,8,874
CS2_35,history_L8,1,MAE,0.012159738367768801,0.02361776096413109,10.0,8,874
CS2_35,history_L8,1,MAE,0.012296122576615217,0.023700425908096075,100.0,8,874
CS2_36,history_L8,1,MAE,0.015787159586054367,0.049432295906299745,0.01,8,965
CS2_36,history_L8,1,MAE,0.01578719360486968,0.049432265588022675,0.1,8,965
CS2_36,history_L8,1,MAE,0.015787522306418406,0.04943196424776449,1.0,8,965
CS2_36,history_L8,1,MAE,0.0157900574731316,0.0494291114870578,10.0,8,965
CS2_36,history_L8,1,MAE,0.015783108005222594,0.049408640761656124,100.0,8,965
CS2_37,history_L8,1,MAE,0.013036335297561093,0.03658458357381009,0.01,8,1030
CS2_37,history_L8,1,MAE,0.013036479024225087,0.03658451479910301,0.1,8,1030
CS2_37,history_L8,1,MAE,0.013037906500163078,0.036583839394939574,1.0,8,1030
CS2_37,history_L8,1,MAE,0.013051901292144636,0.0365782016411566,10.0,8,1030
CS2_37,history_L8,1,MAE,0.01317122252887648,0.03657781652711246,100.0,8,1030
